title,pub_date,summary,url
CTEM in the Spotlight: How Gartner's New Categories Help to Manage Exposures,No date found,"Want to know what's the latest and greatest in SecOps for 2024? Gartner's recently released Hype Cycle for Security Operations report takes important steps to organize and mature the domain of Continuous Threat Exposure Management, aka CTEM. Three categories within this domain are included in this year's report: Threat Exposure Management, Exposure Assessment Platforms (EAP), and Adversarial Exposure Validation (AEV).
These category definitions are aimed at providing some structure to the evolving landscape of exposure management technologies. Pentera, listed as a sample vendor in the newly defined AEV category, is playing a pivotal role in increasing the adoption of CTEM, with a focus on security validation. Following is our take on the CTEM related product categories and what they mean for enterprise security leaders.
The Industry is Maturing
CTEM, coined by Gartner in 2022, presents a structural approach for continuously assessing, prioritizing, validating, and remediating exposures in an organization's attack surface, enabling businesses to mobilize response to the most critical risks. The framework it lays out helps to make an ever-growing attack surface manageable. 
The recent reorganization of categories aims to help enterprises identify the security vendors that are best equipped to support CTEM implementation. 
Threat Exposure Management represents the overall set of technologies and processes used to manage threat exposure, under the governance of a CTEM program. It encompasses the two new CTEM related categories described below.
Vulnerability Assessment and Vulnerability Prioritization Technology capabilities have been merged into one new category, Exposure Assessment Platforms (EAP). EAPs aim to streamline vulnerability management and enhance operational efficiency, undoubtedly why Gartner has given this category a high benefit rating. 
Meanwhile, Adversarial Exposure Validation (AEV) merges Breach and Attack Simulation (BAS) with Automated Pentesting and Red Teaming into one newly created function that's focused on providing continuous, automated evidence of exposure. AEV is expected to have great market growth for its ability to validate cyber resilience from the adversarial point of view, challenging the organization's IT defenses with real-world attack techniques. 

What do EAPs offer?
A few things, but for a start, they make you less dependent on CVSS scores for prioritizing vulnerabilities. While a useful indicator, that's all it is, an indicator. The CVSS score doesn't tell you how exploitable a vulnerability is in the context of your specific environment and threat landscape. The data provided within an EAP set-up is much more contextualized with threat intelligence and asset criticality information. It serves insights in a way that supports action, rather than oceans of data points.
This added contextualization also means vulnerabilities can be flagged in terms of posing a business risk. Does a poorly configured device that no one ever uses and isn't connected to anything, need to be patched? EAPs help to direct efforts towards addressing vulnerabilities that are not just exploitable, but actually lead to assets that hold business significance, either for its data or for operational continuity.
The Value of AEV?
While EAPs leverage scans and data sources to provide exposure context, they are limited to theoretical data analysis without actual evidence of exploitable attack paths. And that's where AEV comes in, it confirms exposures from an adversary's point of view. AEV involves running adversarial attacks to see which security gaps are actually exploitable in your specific environment and how far an attacker would get if they were to be exploited. 
In short, AEV takes threats from the playbook to the playground.
Yet there are other benefits too; it makes running a red team much easier to get off the ground. Red teams require a unique set of talents and tools that are hard to develop and obtain. Having an automated AEV product to conduct numerous red-teamer tasks helps to lower that threshold of entry, giving you a more-than-decent baseline from which to build.
AEV also helps to make a large attack surface more manageable. Easing the load of security staff, automated test runs can be executed routinely, consistently, and across multiple locations, leaving any aspiring red teamer to focus only on high-priority areas. 
Where the Tough Gets Going
Not all a hedge of roses, there are some thorns that companies need to clip to get the full potential out of their Threat Exposure Management initiatives. 
When it comes to EAP, it's important to get thinking beyond compliance and CVSS scores. A mind shift is required from viewing assessments as tick-box activities. In this limited context, vulnerabilities are listed as isolated threats, and you'll end up missing the difference between knowing there are vulnerabilities and prioritizing those vulnerabilities according to their exploitability and potential impact. 
On the AEV side, one challenge is finding the right technology solution that will cover all bases. While many vendors offer attack simulations and/or automated penetration testing, they're typically seen as distinct functions. Security teams looking to validate both the true effectiveness of their security controls and the true exploitability of security flaws may choose to implement multiple products separately.
The Going Get Proactive
The evolution of the CTEM framework since its introduction two years ago indicates the growing acceptance of the critical need for a proactive risk exposure reduction mindset. The new categorization presented in the Hype Cycle reflects the growing maturity of products in this space, supporting the operationalization of CTEM.
When it comes to the AEV category, our recommendation is to use a solution that will seamlessly integrate BAS and penetration testing capabilities, as this is not a common feature for most tools. Look for agentless technologies that accurately replicate attacker techniques and ease operational demands. This unique combination ensures that security teams can validate their security posture continuously and with real-world relevance.
Learn more about how Pentera is used as an essential element of any CTEM strategy that empowers enterprises to maintain a robust and dynamic security posture, continuously validated against the latest threats.
For more insight into Continuous Threat Exposure Management (CTEM), join us at the XPOSURE Summit 2024, hosted by Pentera, and grab the Gartner® 2024 Hype Cycle for Security Operations report.


Found this article interesting? This article is a contributed piece from one of our valued partners. Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/ctem-in-spotlight-how-gartners-new.html
Microsoft Fixes ASCII Smuggling Flaw That Enabled Data Theft from Microsoft 365 Copilot,No date found,"Details have emerged about a now-patched vulnerability in Microsoft 365 Copilot that could enable the theft of sensitive user information using a technique called ASCII smuggling.
""ASCII Smuggling is a novel technique that uses special Unicode characters that mirror ASCII but are actually not visible in the user interface,"" security researcher Johann Rehberger said.
""This means that an attacker can have the [large language model] render, to the user, invisible data, and embed them within clickable hyperlinks. This technique basically stages the data for exfiltration!""

The entire attack strings together a number of attack methods to fashion them into a reliable exploit chain. This includes the following steps -

Trigger prompt injection via malicious content concealed in a document shared on the chat to seize control of the chatbot
Using a prompt injection payload to instruct Copilot to search for more emails and documents, a technique called automatic tool invocation
Leveraging ASCII smuggling to entice the user into clicking on a link to exfiltrate valuable data to a third-party server

The net outcome of the attack is that sensitive data present in emails, including multi-factor authentication (MFA) codes, could be transmitted to an adversary-controlled server. Microsoft has since addressed the issues following responsible disclosure in January 2024.

The development comes as proof-of-concept (PoC) attacks have been demonstrated against Microsoft's Copilot system to manipulate responses, exfiltrate private data, and dodge security protections, once again highlighting the need for monitoring risks in artificial intelligence (AI) tools.
The methods, detailed by Zenity, allow malicious actors to perform retrieval-augmented generation (RAG) poisoning and indirect prompt injection leading to remote code execution attacks that can fully control Microsoft Copilot and other AI apps. In a hypothetical attack scenario, an external hacker with code execution capabilities could trick Copilot into providing users with phishing pages.

Perhaps one of the most novel attacks is the ability to turn the AI into a spear-phishing machine. The red-teaming technique, dubbed LOLCopilot, allows an attacker with access to a victim's email account to send phishing messages mimicking the compromised users' style.
Microsoft has also acknowledged that publicly exposed Copilot bots created using Microsoft Copilot Studio and lacking any authentication protections could be an avenue for threat actors to extract sensitive information, assuming they have prior knowledge of the Copilot name or URL.
""Enterprises should evaluate their risk tolerance and exposure to prevent data leaks from Copilots (formerly Power Virtual Agents), and enable Data Loss Prevention and other security controls accordingly to control creation and publication of Copilots,"" Rehberger said. 


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/microsoft-fixes-ascii-smuggling-flaw.html
Google Warns of CVE-2024-7965 Chrome Security Flaw Under Active Exploitation,No date found,"Google has revealed that a security flaw that was patched as part of a software update rolled out last week to its Chrome browser has come under active exploitation in the wild.
Tracked as CVE-2024-7965, the vulnerability has been described as an inappropriate implementation bug in the V8 JavaScript and WebAssembly engine.
""Inappropriate implementation in V8 in Google Chrome prior to 128.0.6613.84 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page,"" according to a description of the bug in the NIST National Vulnerability Database (NVD).
A security researcher who goes by the online pseudonym TheDog has been credited with discovering and reporting the flaw on July 30, 2024, earning them a bug bounty of $11,000.
Additional specifics about the nature of the attacks exploiting the flaw or the identity of the threat actors that may be utilizing it have not been released. The tech giant, however, acknowledged that it's aware of the existence of an exploit for CVE-2024-7965.

It also said, ""in the wild exploitation of CVE-2024-7965 [...] was reported after this release."" That said, it's currently not clear if the flaw was weaponized as a zero-day prior to its disclosure last week.
The Hacker News has reached out to Google for further information about the flaw, and we will update the story if we hear back.
Google has so far addressed nine zero-days in Chrome since the start of 2024, including three that were demonstrated at Pwn2Own 2024 -

CVE-2024-0519 - Out-of-bounds memory access in V8
CVE-2024-2886 - Use-after-free in WebCodecs (demonstrated at Pwn2Own 2024)
CVE-2024-2887 - Type confusion in WebAssembly (demonstrated at Pwn2Own 2024)
CVE-2024-3159 - Out-of-bounds memory access in V8 (demonstrated at Pwn2Own 2024)
CVE-2024-4671 - Use-after-free in Visuals
CVE-2024-4761 - Out-of-bounds write in V8
CVE-2024-4947 - Type confusion in V8
CVE-2024-5274 - Type confusion in V8
CVE-2024-7971 - Type confusion in V8

Users are highly recommended to upgrade to Chrome version 128.0.6613.84/.85 for Windows and macOS, and version 128.0.6613.84 for Linux to mitigate potential threats. 


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/google-warns-of-cve-2024-7965-chrome.html
SonicWall Issues Critical Patch for Firewall Vulnerability Allowing Unauthorized Access,No date found,"SonicWall has released security updates to address a critical flaw impacting its firewalls that, if successfully exploited, could grant malicious actors unauthorized access to the devices.
The vulnerability, tracked as CVE-2024-40766 (CVSS score: 9.3), has been described as an improper access control bug.
""An improper access control vulnerability has been identified in the SonicWall SonicOS management access, potentially leading to unauthorized resource access and in specific conditions, causing the firewall to crash,"" the company said in an advisory released last week.
""This issue affects SonicWall Firewall Gen 5 and Gen 6 devices, as well as Gen 7 devices running SonicOS 7.0.1-5035 and older versions.""

The issue has been addressed in the below versions -

SOHO (Gen 5 Firewalls) - 5.9.2.14-13o
Gen 6 Firewalls - 6.5.2.8-2n (for SM9800, NSsp 12400, and NSsp 12800) and 6.5.4.15.116n (for other Gen 6 Firewall appliances)

SonicWall said the vulnerability is not reproducible in SonicOS firmware version higher than 7.0.1-5035, although it's recommended that users install the latest firmware.
The networking equipment vendor makes no mention of the flaw being exploited in the wild. That said, it's imperative that users take steps to quickly apply the patches to safeguard against potential threats.
Consumers who are unable to immediately apply the patch are urged to restrict firewall management access to trusted sources or disable firewall WAN management access from internet sources. 
Last year, Google-owned Mandiant revealed that a suspected China-nexus threat actor tracked as UNC4540 targeted unpatched SonicWall Secure Mobile Access (SMA) 100 appliances to drop Tiny SHell and establish long-term persistence.

Various China-linked activity clusters have increasingly shifted operations to focus on edge infrastructure to breach targets and maintain remote access without attracting any attention.
This includes an intrusion set dubbed Velvet Ant that was recently discovered leveraging a zero-day exploit against Cisco Switch appliances to propagate a new malware called VELVETSHELL, a hybrid customized version of Tiny SHell and 3proxy. 


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/sonicwall-issues-critical-patch-for.html
Dutch Regulator Fines Uber €290 Million for GDPR Violations in Data Transfers to U.S.,No date found,"The Dutch Data Protection Authority (DPA) has fined Uber a record €290 million ($324 million) for allegedly failing to comply with European Union (E.U.) data protection standards when sending sensitive driver data to the U.S.
""The Dutch DPA found that Uber transferred personal data of European taxi drivers to the United States (U.S.) and failed to appropriately safeguard the data with regard to these transfers,"" the agency said.
The data protection watchdog said the move constitutes a ""serious"" violation of the General Data Protection Regulation (GDPR). In response, the ride-hailing, courier, and food delivery service has ended the practice.
Uber is believed to have collected drivers' sensitive information and retained it on U.S.-based servers for over two years. This included account details and taxi licenses, location data, photos, payment details, and identity documents. In some cases, it also contained criminal and medical data of drivers.
The DPA accused Uber of carrying out the data transfers without making use of appropriate mechanisms, especially considering the E.U. invalidated the E.U.-U.S. Privacy Shield in 2020. A replacement, known as the E.U.-U.S. Data Privacy Framework, was announced in July 2023.
""Because Uber no longer used Standard Contractual Clauses from August 2021, the data of drivers from the E.U. were insufficiently protected, according to the Dutch DPA,"" the agency said. ""Since the end of last year, Uber uses the successor to the Privacy Shield.""
In a statement shared with Bloomberg, Uber said the fine is ""completely unjustified"" and that it intends to contest the decision. It further said the cross-border data transfer process was compliant with GDPR.
Earlier this year, the DPA fined Uber a €10 million penalty for its failure to disclose the full details of its data retention periods concerning European drivers, and the non-European countries to which it shares the data.
""Uber had made it unnecessarily complicated for drivers to submit requests to view or receive copies of their personal data,"" the DPA noted in January 2024.

""In addition, they did not specify in their privacy terms and conditions how long Uber retains its drivers' personal data or which specific security measures it takes when sending this information to entities in countries outside the [European Economic Area].""
This is not the first time U.S. companies have landed in the crosshairs of E.U. data protection authorities over the lack of equivalent privacy protections in the U.S. with regard to E.U. data transfers, raising concerns that European user data could be subject to U.S. surveillance programs.
Back in 2022, Austrian and French regulators ruled that the transatlantic movement of Google Analytics data was a breach of GDPR laws.
""Think of governments that can tap data on a large scale,"" DPA chairman Aleid Wolfsen said. ""That is why businesses are usually obliged to take additional measures if they store personal data of Europeans outside the European Union."" 


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/dutch-regulators-fines-uber-290-million.html
Unpacking Slack Hacks: 6 Ways to Protect Sensitive Data with Secure Collaboration,No date found,"Nowadays, sensitive and critical data is traveling in everyday business channels that offer only the basic level of security and encryption, and companies are often oblivious to the risk. A case in point: Disney suffered a devastating data leak by a hacktivist group known as NullBulge that got hold of over 1.2 terabytes of data from Disney's internal Slack messaging channels. The breach exposed sensitive information, including:

details about unreleased projects,
computer code,
login details and passwords, and
Intellectual Property (IP) and corporate secrets.

Slack breaches have also impacted companies like Uber, Rockstar, and Electronic Arts (EA). Cisco Webex used by the German Bundeswehr leaked data from hundreds of meetings, some classified. Outlook was breached by Chinese hackers last year.
We have nothing against any of the tools above. They are all great collaboration tools. However, just like companies don't allow developers to use just any old tool to push code to production (hint, they often use privileged access management), they should not allow the use of unauthorized channels for sensitive and business-critical communications that involve restricted, confidential, or secret data. This is why we at SSH Communications Security have built a solution portfolio to address the need. 
Let's go through the six ways our solution can secure sensitive communications.

Introducing SalaX Secure Collaboration 2024 for sensitive communications

1. Authorized for sharing sensitive data 
Ever since inventing the Secure Shell (SSH) protocol, the company namesake, we at SSH have been obsessed with security. We are an ISO/IEC 27001:2022 certified company. Our SalaX Secure Collaboration 2024 portfolio includes products that have achieved the TL IV security classification (EU restricted) by the NCSA function of Traficom, the official approver of cryptographic products in Finland. 
This is why SalaX Secure Collaboration 2024 is trusted by authorities, government bodies, banks, and law firms alike.
2. Default security setting: high
While tools like Slack and Teams are great for everyday business discussions, they were not built with a security-first mindset. There are ways to ramp up the security features of both solutions, but they either cost more or require extra configurations to work. What you need is a solution that has end-to-end encryption built-in, ensuring the messages are not decrypted at any point along the way. Senders and recipients can be verified using various strong authentication methods. Even we as the vendor cannot see any correspondence taking place via your authorized channels. 

3. Meet data sovereignty requirements with flexible deployment options
Most online collaboration tools are only available as a service, hosted on someone else's cloud. SalaX Secure Collaboration 2024 gives you the flexibility to host it in the public cloud, private cloud, or on-premises (or any combination in between) so that you have full control over your secure communication channels and can fully own your sensitive data if needed. You can ensure that your communications don't leave any trace on the public internet.
4. Our secret handshake: let's exchange encryption keys!
How can you make online collaboration super secure? By ensuring that you and your co-communicators exchange your very private encryption keys before the communication even starts! Technically, it all happens under the hood, so it's easy for the user, but you do not start a conversation with anyone before you accept to receive communications from them with our solution. After that, the conversation is just between the people in the group chat or the chat room. Except…
5. Fulfill record-keeping and auditing requirements
…when you need an audit trail. Over the past 2-3 years, the Securities and Exchange Commission (SEC) has fined multiple US investor companies for failing to fulfill record-keeping requirements. The companies were guilty of sending and receiving off-channel communications using tools like WhatsApp and Signal. These tools do not produce an adequate and tamper-proof audit trail of activities like our SalaX Secure Collaboration 2024 does. Enforcing record-keeping policies is a must.
6. Based on battle-tested technology
Just like the Secure Shell protocol became the de facto standard in human-to-server and server-to-server communications, we chose a technology that is widely used and trusted by authorities and heavily regulated industries all over the world. The technology is Matrix, an open standard for interoperable, de-centralised, real-time communication over IP. Solutions like Slack integrate with it for a good reason.
SalaX Secure Collaboration 2024 is built on the Matrix technology, allowing your business to join a network of organizations that are using a platform that is widely available for secure E2E communications. – with the benefit of the features only available in SalaX.
SalaX Secure Collaboration 2024: Messaging, video/audio calls, rooms, and emails in a single platform
SalaX Secure Collaboration 2024 is a comprehensive and super-secure collaboration platform for the most common business-critical and sensitive communication instances. The solution makes it easy to encrypt emails, messages, chat rooms, and audio/video communications for privacy, compliance, and record-keeping purposes.
Some great features not mentioned in the article include:

Send attachments in chats or emails with up to 1GB data
Receive inbound messages from verified users only
Choose from various authentication methods, including MFA, OTP, PIN, SSO, and bank IDs
Flexible permissions control
Integration with tools like Jira or GitLab to protect project discussions of sensitive nature


Learn more about SalaX Secure Collaboration 2024 here!



Found this article interesting? This article is a contributed piece from one of our valued partners. Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/unpacking-slack-hacks-6-ways-to-protect.html
Researchers Identify Over 20 Supply Chain Vulnerabilities in MLOps Platforms,No date found,"Cybersecurity researchers are warning about the security risks in the machine learning (ML) software supply chain following the discovery of more than 20 vulnerabilities that could be exploited to target MLOps platforms.
These vulnerabilities, which are described as inherent- and implementation-based flaws, could have severe consequences, ranging from arbitrary code execution to loading malicious datasets.
MLOps platforms offer the ability to design and execute an ML model pipeline, with a model registry acting as a repository used to store and version-trained ML models. These models can then be embedded within an application or allow other clients to query them using an API (aka model-as-a-service).
""Inherent vulnerabilities are vulnerabilities that are caused by the underlying formats and processes used in the target technology,"" JFrog researchers said in a detailed report.
Some examples of inherent vulnerabilities include abusing ML models to run code of the attacker's choice by taking advantage of the fact that models support automatic code execution upon loading (e.g., Pickle model files).
This behavior also extends to certain dataset formats and libraries, which allow for automatic code execution, thereby potentially opening the door to malware attacks when simply loading a publicly-available dataset.

Another instance of inherent vulnerability concerns JupyterLab (formerly Jupyter Notebook), a web-based interactive computational environment that enables users to execute blocks (or cells) of code and view the corresponding results.
""An inherent issue that many do not know about, is the handling of HTML output when running code blocks in Jupyter,"" the researchers pointed out. ""The output of your Python code may emit HTML and [JavaScript] which will be happily rendered by your browser.""
The problem here is that the JavaScript result, when run, is not sandboxed from the parent web application and that the parent web application can automatically run arbitrary Python code.
In other words, an attacker could output a malicious JavaScript code such that it adds a new cell in the current JupyterLab notebook, injects Python code into it, and then executes it. This is particularly true in cases when exploiting a cross-site scripting (XSS) vulnerability.
To that end, JFrog said it identified an XSS flaw in MLFlow (CVE-2024-27132, CVSS score: 7.5) that stems from a lack of sufficient sanitization when running an untrusted recipe, resulting in client-side code execution in JupyterLab.

""One of our main takeaways from this research is that we need to treat all XSS vulnerabilities in ML libraries as potential arbitrary code execution, since data scientists may use these ML libraries with Jupyter Notebook,"" the researchers said.
The second set of flaws relate to implementation weaknesses, such as lack of authentication in MLOps platforms, potentially permitting a threat actor with network access to obtain code execution capabilities by abusing the ML Pipeline feature.
These threats aren't theoretical, with financially motivated adversaries abusing such loopholes, as recently observed in the case of cyber attacks targeting unpatched Anyscale Ray (CVE-2023-48022, CVSS score: 9.8) instances, to deploy cryptocurrency miners.
A second type of implementation vulnerability is a container escape targeting Seldon Core that enables attackers to go beyond code execution to move laterally across the cloud environment and access other users' models and datasets by uploading a malicious model to the inference server.
The net outcome of chaining these vulnerabilities is that they could not only be weaponized to infiltrate and spread inside an organization, but also compromise servers.
""If you're deploying a platform that allows for model serving, you should now know that anybody that can serve a new model can also actually run arbitrary code on that server,"" the researchers said. ""Make sure that the environment that runs the model is completely isolated and hardened against a container escape.""

The disclosure comes as Palo Alto Networks Unit 42 detailed two now-patched vulnerabilities in the open-source LangChain generative AI framework (CVE-2023-46229 and CVE-2023-44467) that could have allowed attackers to execute arbitrary code and access sensitive data, respectively.
Last month, Trail of Bits also revealed four issues in Ask Astro, a retrieval augmented generation (RAG) open-source chatbot application, that could lead to chatbot output poisoning, inaccurate document ingestion, and potential denial-of-service (DoS).
Just as security issues are being exposed in artificial intelligence-powered applications, techniques are also being devised to poison training datasets with the ultimate goal of tricking large language models (LLMs) into producing vulnerable code.
""Unlike recent attacks that embed malicious payloads in detectable or irrelevant sections of the code (e.g., comments), CodeBreaker leverages LLMs (e.g., GPT-4) for sophisticated payload transformation (without affecting functionalities), ensuring that both the poisoned data for fine-tuning and generated code can evade strong vulnerability detection,"" a group of academics from the University of Connecticut said.


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/researchers-identify-over-20-supply.html
Critical Flaws in Traccar GPS System Expose Users to Remote Attacks,No date found,"Two security vulnerabilities have been disclosed in the open-source Traccar GPS tracking system that could be potentially exploited by unauthenticated attackers to achieve remote code execution under certain circumstances.
Both the vulnerabilities are path traversal flaws and could be weaponized if guest registration is enabled, which is the default configuration for Traccar 5, Horizon3.ai researcher Naveen Sunkavally said.
A brief description of the shortcomings is as follows -

CVE-2024-24809 (CVSS score: 8.5) - Path Traversal: 'dir/../../filename' and unrestricted upload of file with dangerous type
CVE-2024-31214 (CVSS score: 9.7) - Unrestricted file upload vulnerability in device image upload could lead to remote code execution


""The net result of CVE-2024-31214 and CVE-2024-24809 is that an attacker can place files with arbitrary content anywhere on the file system,"" Sunkavally said. ""However an attacker only has partial control over the filename.""
The issues have to do with how the program handles device image file uploads, effectively allowing an attacker to overwrite certain files on the file system and trigger code execution. This includes files matching the below naming format -

device.ext, where the attacker can control ext, but there MUST be an extension
blah"", where the attacker can control blah but the filename must end with a double quote
blah1"";blah2=blah3, where the attacker can control blah1, blah2, and blah3, but the double quote semicolon sequence and equals symbol MUST be present


In a hypothetical proof-of-concept (PoC) devised by Horizon3.ai, an adversary can exploit the path traversal in the Content-Type header to upload a crontab file and obtain a reverse shell on the attacker host.
This attack method, however, does not work on Debian/Ubuntu-based Linux systems due to file naming restrictions that bar crontab files from having periods or double quotes.

An alternative mechanism entails taking advantage of Traccar being installed as a root-level user to drop a kernel module or configuring an udev rule to run an arbitrary command every time a hardware event is raised.
On susceptible Windows instances, remote code execution could also be achieved by placing a shortcut (LNK) file named ""device.lnk"" in the C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp folder, which gets subsequently executed when any victim user logs into the Traccar host.
Traccar versions 5.1 to 5.12 are vulnerable to CVE-2024-31214 and CVE-2024-2809. The issues have been addressed with the release of Traccar 6 in April 2024 which turns off self-registration by default, thereby reducing the attack surface.
""If the registration setting is true, readOnly is false, and deviceReadonly is false, then an unauthenticated attacker can exploit these vulnerabilities,"" Sunkavally said. ""These are the default settings for Traccar 5.""


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/critical-flaws-in-traccar-gps-system.html
New Android Malware NGate Steals NFC Data to Clone Contactless Payment Cards,No date found,"Cybersecurity researchers have uncovered new Android malware that can relay victims' contactless payment data from physical credit and debit cards to an attacker-controlled device with the goal of conducting fraudulent operations.
The Slovak cybersecurity company is tracking the novel malware as NGate, stating it observed the crimeware campaign targeting three banks in Czechia.
The malware ""has the unique ability to relay data from victims' payment cards, via a malicious app installed on their Android devices, to the attacker's rooted Android phone,"" researchers Lukáš Štefanko and Jakub Osmani said in an analysis.
The activity is part of a broader campaign that has been found to target financial institutions in Czechia since November 2023 using malicious progressive web apps (PWAs) and WebAPKs. The first recorded use of NGate was in March 2024.

The end goal of the attacks is to clone near-field communication (NFC) data from victims' physical payment cards using NGate and transmit the information to an attacker device that then emulates the original card to withdraw money from an ATM.
NGate has its roots in a legitimate tool named NFCGate, which was originally developed in 2015 for security research purposes by students of the Secure Mobile Networking Lab at TU Darmstadt.

The attack chains are believed to involve a combination of social engineering and SMS phishing to trick users into installing NGate by directing users to short-lived domains impersonating legitimate banking websites or official mobile banking apps available on the Google Play store.
As many as six different NGate apps have been identified to date between November 2023 and March 2024, when the activities came to a halt likely following the arrest of a 22-year-old by Czech authorities in connection with stealing funds from ATMs.
NGate, besides abusing the functionality of NFCGate to capture NFC traffic and pass it along to another device, prompts users to enter sensitive financial information, including banking client ID, date of birth, and the PIN code for their banking card. The phishing page is presented within a WebView.
""It also asks them to turn on the NFC feature on their smartphone,"" the researchers said. ""Then, victims are instructed to place their payment card at the back of their smartphone until the malicious app recognizes the card.""

The attacks further adopt an insidious approach in that victims, after having installed the PWA or WebAPK app through links sent via SMS messages, have their credentials phished and subsequently receive calls from the threat actor, who pretends to be a bank employee and informs them that their bank account had been compromised as a result of installing the app.
They are subsequently instructed to change their PIN and validate their banking card using a different mobile app (i.e., NGate), an installation link to which is also sent through SMS. There is no evidence that these apps were distributed through the Google Play Store.

In a statement shared with The Hacker News, Google confirmed that it not did not find any app containing the malware on the official Android marketplace. The company also said users are automatically protected against known versions of NGate by Google Play Protect, which is enabled by default on Android devices with Google Play Services, even when the apps are downloaded from third-party sources.
""NGate uses two distinct servers to facilitate its operations,"" the researchers explained. ""The first is a phishing website designed to lure victims into providing sensitive information and capable of initiating an NFC relay attack. The second is an NFCGate relay server tasked with redirecting NFC traffic from the victim's device to the attacker's.""
The disclosure comes as Zscaler ThreatLabz detailed a new variant of a known Android banking trojan called Copybara that's propagated via voice phishing (vishing) attacks and lures them into entering their bank account credentials.
""This new variant of Copybara has been active since November 2023, and utilizes the MQTT protocol to establish communication with its command-and-control (C2) server,"" Ruchna Nigam said.
""The malware abuses the accessibility service feature that is native to Android devices to exert granular control over the infected device. In the background, the malware also proceeds to download phishing pages that imitate popular cryptocurrency exchanges and financial institutions with the use of their logos and application names.""
(The story was updated after publication to include a response from Google.)


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/new-android-malware-ngate-steals-nfc.html
Telegram Founder Pavel Durov Arrested in France for Content Moderation Failures,No date found,"Pavel Durov, founder and chief executive of the popular messaging app Telegram, was arrested in France on Saturday, according to French television network TF1.
Durov is believed to have been apprehended pursuant to a warrant issued in connection with a preliminary police investigation.
TF1 said the probe was focused on a lack of content moderation on the instant messaging service, which the authorities took issue with, turning the app into a haven for various kinds of criminal activity, including drug trafficking, child pornography, money laundering, and fraud.

The hands-off approach to moderation on Telegram has been a point of contention, fueling cybercrime and turning the platform into a hub for threat actors to organize their operations, distribute malware, and peddle stolen data and other illegal goods 
""This messaging app has transformed into a bustling hub where seasoned cybercriminals and newcomers alike exchange illicit tools and insights creating a dark and well-oiled supply chain of tools and victims' data,"" Guardio Labs said in a report earlier this year.
Headquartered in Dubai, Telegram has over 950 million monthly active users as of July 2024. It recently launched an in-app browser and a Mini App Store, effectively turning it into a super app, mirroring Tencent's WeChat.
In a statement shared on X, Telegram said it ""abides by E.U. laws, including the Digital Services Act"" and that its moderation is ""within industry standards and constantly improving."" It also argued that it's ""absurd to claim that a platform or its owner are responsible for abuse of that platform."" Update
French President Emmanuel Macron said Durov's arrest was not a political decision and that the government was not involved in the operation. He further said the arrest took place as part of a judicial investigation.
Prosecutors said on Monday that the detention was in connection with an investigation opened on July 8, 2024, into criminal activity on the platform and a lack of cooperation with law enforcement. An unnamed person is being looked into for being complicit in distributing child pornography and narcotics via Telegram.
The development has sparked debate over free speech and censorship, while also putting its encryption practices under the spotlight again.
""Telegram by contrast does not end-to-end encrypt conversations by default,"" Matthew Green, a security researcher and an associate professor of computer science at Johns Hopkins University, said, calling out the company's ""pretty intense campaign to malign Signal as insecure.""
""Unless you manually start an encrypted 'Secret Chat,' all of your data is visible on the Telegram server. Given who uses Telegram, this server is probably a magnet for intelligence services.""
""Think about confidentiality matters. Think about where Telegram operates its servers and what government jurisdictions they work in. Decide if you care about this. Just don’t shoot your foot off because you're uninformed."" 


Found this article interesting? Follow us on Twitter  and LinkedIn to read more exclusive content we post.",https://thehackernews.com/2024/08/telegram-founder-pavel-durov-arrested.html
